,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
194,iOS,Edris Calloway,474,1672335,926,4313582,7.63238553216034E-15,3.67419489571439E-14
1254,iOS,Sumiko Main,162,1672335,261,4313582,9.39494395996667E-15,4.51218886244339E-14
2205,iOS,Rosaura Manuel,177,1672335,291,4313582,9.93366432336055E-15,4.75988082161026E-14
1642,iOS,Jarrett Torrez,143,1672335,224,4313582,1.07671939751956E-14,5.14736524911199E-14
1224,iOS,Christy Webster,573,1672335,1150,4313582,1.17489080543762E-14,5.60374186003658E-14
2137,iOS,Dana Kirk,562,1672335,1126,4313582,1.39348594655262E-14,6.631071056009E-14
651,iOS,Clint Norton,189,1672335,316,4313582,1.42453173963283E-14,6.76325848862374E-14
944,iOS,Chang Carson,175,1672335,288,4313582,1.57800557721895E-14,7.47476326051083E-14
901,iOS,Zada Boyer,172,1672335,282,4313582,1.58611388266654E-14,7.49601766465696E-14
10,iOS,Carri Smart,392,1672335,748,4313582,1.68530999735659E-14,7.94667811965406E-14
953,iOS,Jesus Williams,505,1672335,999,4313582,1.78873340204321E-14,8.41517759597599E-14
85,iOS,Melida Arellano,409,1672335,786,4313582,1.96888806884533E-14,9.24171950682502E-14
679,iOS,Mohammad Larson,96,1672335,137,4313582,3.1252334155427E-14,1.46362741406638E-13
964,iOS,Barney Woodruff,1027,1672335,2204,4313582,3.3819358422341E-14,1.58027250415905E-13
316,iOS,Demetria Pagan,207,1672335,355,4313582,3.57056043852057E-14,1.66465317741837E-13
311,iOS,Kirsten Peacock,512,1672335,1018,4313582,3.64160834437505E-14,1.69396163434974E-13
1938,iOS,Antwan Zapata,201,1672335,343,4313582,4.07788910396331E-14,1.89265256618925E-13
1474,iOS,Randell Lutz,146,1672335,233,4313582,5.58962444591953E-14,2.58848380381508E-13
152,iOS,Janetta Hargrove,297,1672335,546,4313582,5.7175797574319E-14,2.64182814684911E-13
229,iOS,Lola Gallardo,175,1672335,291,4313582,6.07027043453701E-14,2.79854338518744E-13
1508,iOS,Marlene Latham,112,1672335,168,4313582,7.72919715930355E-14,3.55543069327964E-13
2161,iOS,Valeria Crowder,896,1672335,1904,4313582,8.33891319215962E-14,3.82739474673402E-13
1260,iOS,Glynda Erwin,148,1672335,238,4313582,9.51055197926365E-14,4.35549614979552E-13
347,iOS,Marlene Hood,155,1672335,252,4313582,1.00687169981276E-13,4.60093690642915E-13
